Type;StatusCode;TalendDate;ActivityDate;moving_time;distance;total_elevation_gain;distance_original;gear_id;average_cadence;averange_heartrate;average_watts;weighted_watts
ACTIVITY;200;2020-10-15 14:50:59;2020-09-26;7:50:31;171;4016;72.8;b8003037;73;145.8;142.6;192
ACTIVITY;200;2020-10-15 14:50:59;2020-09-25;1:1:42;30;267;81.6;b8003037;82;150.9;150.2;191
ACTIVITY;200;2020-10-15 14:50:59;2020-09-24;1:2:11;22;320;73.1;b7481036;73;135.4;143.5;
ACTIVITY;200;2020-10-15 14:50:59;2020-09-23;1:7:54;19;553;61.5;b7481036;61;131.3;137.5;
ACTIVITY;200;2020-10-15 14:50:59;2020-09-22;3:41:47;67;1802;64.1;b7481036;64;138.2;151.4;
ACTIVITY;200;2020-10-15 14:50:59;2020-09-22;0:42:57;21;211;82.2;b8003037;82;147.6;158.2;206
ACTIVITY;200;2020-10-15 14:50:59;2020-09-20;1:15:39;31;727;74.5;b8003037;74;144.2;168.8;208
ACTIVITY;200;2020-10-15 14:50:59;2020-09-19;4:2:50;111;1740;78.1;b8003037;78;149.7;179.8;210
ACTIVITY;200;2020-10-15 14:50:59;2020-09-18;1:41:14;42;1001;76.7;b8003037;77;148.4;178.8;237
ACTIVITY;200;2020-10-15 14:50:59;2020-09-17;1:13:56;33;620;76.4;b8003037;76;158.4;186.6;253
ACTIVITY;200;2020-10-15 14:50:59;2020-09-16;1:3:28;23;394;71.6;b7481036;72;136.6;152.1;
ACTIVITY;200;2020-10-15 14:50:59;2020-09-15;1:3:20;23;462;67.1;b7481036;67;145.9;163.6;
ACTIVITY;200;2020-10-15 14:50:59;2020-09-14;1:5:9;31;206;79.6;b8003037;80;133.9;135.3;158
ACTIVITY;200;2020-10-15 14:50:59;2020-09-13;3:42:11;122;636;80.4;b8003037;80;161.5;180.5;212
ACTIVITY;200;2020-10-15 14:50:59;2020-09-12;4:49:44;120;2733;75.2;b8003037;75;160.4;179.5;207
ACTIVITY;200;2020-10-15 14:58:05;2020-10-14;1:10:59;25;367;69.6;b8003037;70;127;;
ACTIVITY;200;2020-10-15 14:58:05;2020-10-13;1:24:45;38;782;75.6;b8003037;76;152;183;245
ACTIVITY;200;2020-10-15 14:58:05;2020-10-12;1:22:36;37;787;73.7;b8003037;74;155;196;257
ACTIVITY;200;2020-10-15 14:58:05;2020-10-10;7:48:52;145;3823;65.0;b7481036;65;140;;
ACTIVITY;200;2020-10-15 14:58:05;2020-10-08;1:22:5;38;827;77.2;b8003037;77;157;194;252
ACTIVITY;200;2020-10-15 14:58:05;2020-10-07;1:9:46;35;354;80.5;b8003037;81;147;158;221
ACTIVITY;200;2020-10-15 14:58:05;2020-10-06;1:18:29;38;677;78.3;b8003037;78;156;184;250
